6.7121, -32.1682, 2022-09-05 20:15:26.184662, 27519.861018839863
7.2422, -31.7847, 2022-09-05 20:15:36.759755, 27375.22919201904
7.772, -31.4, 2022-09-05 20:15:47.284706, 27513.651155826326
8.3014, -31.0143, 2022-09-05 20:15:57.794275, 27552.79171991753
8.8302, -30.6275, 2022-09-05 20:16:08.303567, 27547.162462421762
9.3586, -30.2394, 2022-09-05 20:16:18.814623, 27547.083972502704
9.9116, -29.8313, 2022-09-05 20:16:29.356557, 28776.782884715023
10.439, -29.4404, 2022-09-05 20:16:39.929011, 27390.952208832787
10.9656, -29.048, 2022-09-05 20:16:50.455957, 27502.596355836427
11.4918, -28.6541, 2022-09-05 20:17:00.966033, 27552.730305385598
12.0172, -28.2585, 2022-09-05 20:17:11.523680, 27425.016210861915
12.5419, -27.8612, 2022-09-05 20:17:22.063443, 27470.512663135447
13.066, -27.462, 2022-09-05 20:17:32.590260, 27510.663480216266
13.5893, -27.0609, 2022-09-05 20:17:43.118296, 27506.196979056283
14.1118, -26.6579, 2022-09-05 20:17:53.660119, 27468.062148166944
14.6335, -26.2528, 2022-09-05 20:18:04.148970, 27608.63748680598
15.1544, -25.8456, 2022-09-05 20:18:14.674788, 27512.614467013602
15.6743, -25.4362, 2022-09-05 20:18:25.201447, 27506.180692827726
16.1934, -25.0244, 2022-09-05 20:18:35.695988, 27596.853744675478
16.7115, -24.6101, 2022-09-05 20:18:46.236440, 27477.94710290565
17.2285, -24.1934, 2022-09-05 20:18:56.761121, 27513.695064995416
17.7446, -23.774, 2022-09-05 20:19:07.260779, 27586.971338201576
18.2595, -23.3521, 2022-09-05 20:19:17.809699, 27449.9769732046
18.8954, -22.8257, 2022-09-05 20:19:31.026650, 27128.2710812758
19.4078, -22.3973, 2022-09-05 20:19:41.551631, 27519.094050593936
19.9188, -21.966, 2022-09-05 20:19:52.076381, 27511.650488812706
20.4287, -21.5316, 2022-09-05 20:20:02.653136, 27382.15467968286
20.9372, -21.094, 2022-09-05 20:20:13.164214, 27550.64471864825
21.4444, -20.653, 2022-09-05 20:20:23.668828, 27572.239596951487
21.9502, -20.2087, 2022-09-05 20:20:34.166934, 27587.19338758899
22.4545, -19.761, 2022-09-05 20:20:44.699628, 27492.665772075972
22.9812, -19.288, 2022-09-05 20:20:55.213319, 28856.672981400727
23.4824, -18.8327, 2022-09-05 20:21:05.849547, 27228.636467198692
23.9821, -18.3736, 2022-09-05 20:21:16.329951, 27636.297632385496
24.48, -17.9106, 2022-09-05 20:21:26.825540, 27590.872504187017
24.9763, -17.4436, 2022-09-05 20:21:37.324719, 27583.881628813502
25.4708, -16.9724, 2022-09-05 20:21:47.829062, 27570.252528030043
25.9635, -16.4969, 2022-09-05 20:21:58.355592, 27513.4991917724
26.431, -16.04, 2022-09-05 20:22:08.850157, 26282.48714386789
26.9432, -15.5328, 2022-09-05 20:22:19.346081, 28903.573907800892
27.4302, -15.0439, 2022-09-05 20:22:29.916482, 27399.816650123797
27.915, -14.5502, 2022-09-05 20:22:40.443319, 27510.096629516964
28.3978, -14.0518, 2022-09-05 20:22:50.953966, 27552.03637155582
28.8784, -13.5484, 2022-09-05 20:23:01.447107, 27597.72738100787
29.334, -13.0642, 2022-09-05 20:23:11.896814, 26392.4919575672
29.8102, -12.5507, 2022-09-05 20:23:22.404559, 27560.923418703936
30.284, -12.0319, 2022-09-05 20:23:32.898476, 27595.091752141016
30.7777, -11.4825, 2022-09-05 20:23:43.489141, 28644.196848311803
31.2465, -10.9524, 2022-09-05 20:23:53.951612, 27678.883969824128
31.7127, -10.4165, 2022-09-05 20:24:04.553005, 27317.2067427367
32.1764, -9.8746, 2022-09-05 20:24:15.139240, 27364.258652854624
32.6373, -9.3268, 2022-09-05 20:24:25.682786, 27470.469703167913
33.0954, -8.7729, 2022-09-05 20:24:36.176010, 27601.625759661732
33.5506, -8.2127, 2022-09-05 20:24:46.669631, 27601.061779413136
34.0027, -7.6463, 2022-09-05 20:24:57.209889, 27470.051842369525
34.4518, -7.0732, 2022-09-05 20:25:07.704539, 27595.136649892756
34.8979, -6.4935, 2022-09-05 20:25:18.199013, 27597.747531542165
35.3407, -5.907, 2022-09-05 20:25:28.754075, 27436.946114751874
35.7802, -5.3135, 2022-09-05 20:25:39.263319, 27558.35453406701
36.2162, -4.713, 2022-09-05 20:25:49.756083, 27596.888611231967
36.6488, -4.1053, 2022-09-05 20:26:00.282419, 27511.192055053725
37.0779, -3.4901, 2022-09-05 20:26:10.776715, 27601.50002866748
37.5032, -2.8676, 2022-09-05 20:26:21.334032, 27428.92468099297
